InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalPrice
372028,SKU_1525,Backpack,5,2021-07-22 21:00:00,38.78,62730.0,France,Electronics,193.9
216481,SKU_1023,Blue Pen,9,2021-07-22 22:00:00,59.42,46085.0,Italy,Stationery,534.78
168259,SKU_1191,Desk Lamp,34,2021-07-22 23:00:00,16.47,12920.0,Australia,Accessories,559.98
149810,SKU_1752,T-shirt,48,2021-07-23 00:00:00,93.32,93773.0,United States,Stationery,4479.36
229926,SKU_1348,Wall Clock,37,2021-07-23 01:00:00,32.79,77430.0,Spain,Stationery,1213.23
629049,SKU_1024,Notebook,8,2021-07-23 02:00:00,33.92,49444.0,Portugal,Stationery,271.36
882702,SKU_1389,Wall Clock,40,2021-07-23 03:00:00,44.9,97402.0,Australia,Accessories,1796.0
338117,SKU_1598,Blue Pen,26,2021-07-23 05:00:00,68.63,33360.0,Germany,Stationery,1784.3799999999999
261637,SKU_1744,White Mug,25,2021-07-23 06:00:00,37.69,76887.0,United States,Furniture,942.25
202654,SKU_1800,White Mug,18,2021-07-23 07:00:00,29.14,86194.0,Spain,Apparel,524.52
782433,SKU_1958,Desk Lamp,16,2021-07-23 09:00:00,70.95,41051.0,United States,Electronics,1135.2
300798,SKU_1567,Office Chair,28,2021-07-23 10:00:00,54.48,35029.0,Norway,Electronics,1525.4399999999998
804989,SKU_1027,Headphones,24,2021-07-23 12:00:00,17.6,18106.0,Belgium,Electronics,422.40000000000003
174489,SKU_1490,Notebook,3,2021-07-23 14:00:00,89.67,98479.0,Spain,Accessories,269.01
632669,SKU_1487,Wall Clock,23,2021-07-23 15:00:00,98.02,41215.0,United States,Accessories,2254.46
244867,SKU_1790,USB Cable,18,2021-07-23 16:00:00,16.7,47229.0,France,Furniture,300.59999999999997
162999,SKU_1171,Office Chair,34,2021-07-23 17:00:00,14.33,25910.0,Italy,Electronics,487.22
412051,SKU_1037,Desk Lamp,26,2021-07-23 18:00:00,96.07,45748.0,Italy,Furniture,2497.8199999999997
956899,SKU_1944,Wireless Mouse,3,2021-07-23 19:00:00,96.5,36712.0,France,Accessories,289.5
929055,SKU_1298,Notebook,39,2021-07-23 20:00:00,84.81,64277.0,Sweden,Electronics,3307.59
793852,SKU_1265,Wireless Mouse,34,2021-07-23 21:00:00,58.62,94780.0,France,Furniture,1993.08
519627,SKU_1026,USB Cable,29,2021-07-23 22:00:00,76.52,46041.0,Norway,Furniture,2219.08
997156,SKU_1647,USB Cable,22,2021-07-23 23:00:00,77.97,85684.0,Norway,Accessories,1715.34
251606,SKU_1747,Wall Clock,27,2021-07-24 00:00:00,39.06,35965.0,Belgium,Accessories,1054.6200000000001
522397,SKU_1756,Backpack,45,2021-07-24 01:00:00,63.88,30982.0,United States,Accessories,2874.6
465213,SKU_1451,Wall Clock,40,2021-07-24 02:00:00,94.03,20183.0,Australia,Stationery,3761.2
644284,SKU_1468,White Mug,28,2021-07-24 03:00:00,40.29,77813.0,Portugal,Stationery,1128.12
827449,SKU_1084,Wall Clock,24,2021-07-24 04:00:00,27.31,89476.0,Spain,Apparel,655.4399999999999
205682,SKU_1925,Backpack,20,2021-07-24 05:00:00,76.29,92084.0,United Kingdom,Apparel,1525.8000000000002
445753,SKU_1012,Backpack,37,2021-07-24 06:00:00,94.14,94895.0,Sweden,Accessories,3483.18
609220,SKU_1569,Headphones,34,2021-07-24 07:00:00,57.38,16046.0,Sweden,Stationery,1950.92
784765,SKU_1258,T-shirt,27,2021-07-24 08:00:00,63.8,11099.0,United Kingdom,Apparel,1722.6
463634,SKU_1979,White Mug,49,2021-07-24 09:00:00,30.87,16400.0,Spain,Electronics,1512.63
882260,SKU_1099,Wall Clock,16,2021-07-24 10:00:00,40.11,45298.0,Netherlands,Electronics,641.76
653218,SKU_1260,Wall Clock,15,2021-07-24 12:00:00,87.73,32649.0,Spain,Apparel,1315.95
476570,SKU_1277,Notebook,13,2021-07-24 13:00:00,88.71,45814.0,Sweden,Electronics,1153.23
117529,SKU_1953,Desk Lamp,16,2021-07-24 14:00:00,65.09,83749.0,Germany,Electronics,1041.44
677834,SKU_1065,Notebook,42,2021-07-24 15:00:00,56.73,52680.0,France,Accessories,2382.66
893980,SKU_1807,Wireless Mouse,36,2021-07-24 17:00:00,2.83,63192.0,France,Apparel,101.88
511512,SKU_1599,Notebook,44,2021-07-24 18:00:00,64.75,22442.0,Germany,Apparel,2849.0
806376,SKU_1377,Blue Pen,15,2021-07-24 19:00:00,24.08,87530.0,Italy,Electronics,361.2
362440,SKU_1655,Blue Pen,11,2021-07-24 21:00:00,96.01,34748.0,Belgium,Apparel,1056.1100000000001
159980,SKU_1782,Office Chair,17,2021-07-24 23:00:00,92.7,37813.0,United Kingdom,Accessories,1575.9
720670,SKU_1586,Headphones,20,2021-07-25 02:00:00,17.06,81861.0,Portugal,Accessories,341.2
153444,SKU_1079,Blue Pen,35,2021-07-25 03:00:00,17.73,67122.0,Belgium,Furniture,620.5500000000001
397180,SKU_1017,Notebook,14,2021-07-25 04:00:00,31.06,55808.0,Spain,Stationery,434.84
608898,SKU_1728,Wireless Mouse,35,2021-07-25 05:00:00,37.8,66312.0,Netherlands,Stationery,1323.0
360186,SKU_1942,Blue Pen,3,2021-07-25 06:00:00,46.97,48849.0,Spain,Furniture,140.91
925754,SKU_1613,White Mug,31,2021-07-25 07:00:00,58.44,52103.0,United States,Stationery,1811.6399999999999
782527,SKU_1999,Wall Clock,49,2021-07-25 08:00:00,78.93,49451.0,United States,Apparel,3867.57
183337,SKU_1057,T-shirt,32,2021-07-25 11:00:00,77.16,97493.0,Netherlands,Apparel,2469.12
413612,SKU_1111,Desk Lamp,7,2021-07-25 12:00:00,57.56,28473.0,France,Electronics,402.92
546300,SKU_1842,T-shirt,25,2021-07-25 14:00:00,67.18,51075.0,Italy,Furniture,1679.5000000000002
687426,SKU_1825,Desk Lamp,30,2021-07-25 15:00:00,19.12,59085.0,Germany,Apparel,573.6
384732,SKU_1627,T-shirt,29,2021-07-25 16:00:00,58.91,71379.0,Australia,Apparel,1708.3899999999999
510887,SKU_1161,White Mug,21,2021-07-25 18:00:00,98.93,57527.0,Portugal,Apparel,2077.53
183038,SKU_1797,T-shirt,16,2021-07-25 19:00:00,8.68,21848.0,United Kingdom,Stationery,138.88
524861,SKU_1949,Blue Pen,25,2021-07-25 20:00:00,29.46,67169.0,Norway,Electronics,736.5
762997,SKU_1323,Wall Clock,42,2021-07-25 21:00:00,1.57,23606.0,Norway,Stationery,65.94
469355,SKU_1717,Office Chair,23,2021-07-25 22:00:00,18.66,18096.0,United Kingdom,Furniture,429.18
893354,SKU_1330,T-shirt,29,2021-07-25 23:00:00,67.03,32616.0,Germany,Stationery,1943.8700000000001
717985,SKU_1579,Notebook,7,2021-07-26 00:00:00,45.65,59178.0,Italy,Electronics,319.55
275793,SKU_1921,Headphones,4,2021-07-26 01:00:00,56.75,61892.0,Italy,Apparel,227.0
550472,SKU_1898,USB Cable,3,2021-07-26 02:00:00,9.01,68275.0,Germany,Apparel,27.03
876385,SKU_1759,Notebook,46,2021-07-26 03:00:00,43.29,27521.0,Portugal,Stationery,1991.34
955938,SKU_1501,Wall Clock,6,2021-07-26 04:00:00,20.29,63274.0,Belgium,Apparel,121.74
300015,SKU_1056,Backpack,1,2021-07-26 05:00:00,69.18,61529.0,Norway,Furniture,69.18
224338,SKU_1164,Desk Lamp,35,2021-07-26 06:00:00,42.59,28823.0,Norway,Accessories,1490.65
127843,SKU_1165,T-shirt,31,2021-07-26 07:00:00,66.32,81111.0,Sweden,Stationery,2055.9199999999996
764406,SKU_1296,White Mug,9,2021-07-26 08:00:00,13.06,55280.0,Italy,Furniture,117.54
465208,SKU_1003,Desk Lamp,36,2021-07-26 09:00:00,12.35,63093.0,Portugal,Electronics,444.59999999999997
327997,SKU_1409,Office Chair,27,2021-07-26 10:00:00,59.03,24802.0,Spain,Electronics,1593.81
226417,SKU_1806,Backpack,31,2021-07-26 11:00:00,89.28,17160.0,United Kingdom,Stationery,2767.68
216585,SKU_1876,T-shirt,37,2021-07-26 12:00:00,74.82,25648.0,Sweden,Accessories,2768.3399999999997
654634,SKU_1105,Office Chair,27,2021-07-26 13:00:00,80.67,40008.0,Belgium,Furniture,2178.09
319356,SKU_1619,Headphones,14,2021-07-26 14:00:00,20.75,33399.0,United States,Stationery,290.5
485296,SKU_1681,Blue Pen,24,2021-07-26 15:00:00,51.38,15632.0,Norway,Accessories,1233.1200000000001
584600,SKU_1565,T-shirt,9,2021-07-26 18:00:00,6.65,43358.0,Italy,Stationery,59.85
546742,SKU_1997,Desk Lamp,45,2021-07-26 19:00:00,16.79,25208.0,United States,Apparel,755.55
923219,SKU_1253,USB Cable,43,2021-07-26 21:00:00,17.78,90244.0,France,Apparel,764.5400000000001
920015,SKU_1787,T-shirt,22,2021-07-26 22:00:00,16.58,57889.0,Germany,Accessories,364.76
243635,SKU_1665,Blue Pen,31,2021-07-26 23:00:00,47.98,45354.0,Spain,Accessories,1487.3799999999999
277132,SKU_1127,Office Chair,19,2021-07-27 00:00:00,34.13,84728.0,Sweden,Apparel,648.47
360609,SKU_1485,Backpack,32,2021-07-27 01:00:00,8.97,47643.0,Australia,Electronics,287.04
869822,SKU_1886,Headphones,6,2021-07-27 03:00:00,90.17,30736.0,Netherlands,Electronics,541.02
473377,SKU_1781,Wireless Mouse,8,2021-07-27 05:00:00,73.79,46601.0,Spain,Electronics,590.32
325784,SKU_1433,Notebook,35,2021-07-27 06:00:00,24.78,88607.0,Netherlands,Accessories,867.3000000000001
842147,SKU_1536,Office Chair,28,2021-07-27 08:00:00,88.47,58711.0,United States,Furniture,2477.16
183184,SKU_1438,Wireless Mouse,49,2021-07-27 09:00:00,89.75,51274.0,United Kingdom,Apparel,4397.75
700803,SKU_1434,Notebook,22,2021-07-27 10:00:00,15.84,21156.0,Belgium,Accessories,348.48
299330,SKU_1617,T-shirt,46,2021-07-27 11:00:00,34.25,32835.0,United Kingdom,Furniture,1575.5
760715,SKU_1617,Desk Lamp,31,2021-07-27 12:00:00,34.7,34351.0,Norway,Apparel,1075.7
849695,SKU_1985,Notebook,43,2021-07-27 14:00:00,42.01,46240.0,Italy,Accessories,1806.4299999999998
200854,SKU_1777,Office Chair,3,2021-07-27 15:00:00,47.16,71148.0,Belgium,Accessories,141.48
940903,SKU_1525,Desk Lamp,9,2021-07-27 16:00:00,53.37,89236.0,United Kingdom,Furniture,480.33
394849,SKU_1132,Wireless Mouse,3,2021-07-27 17:00:00,5.2,88683.0,Spain,Apparel,15.600000000000001
274981,SKU_1440,Blue Pen,19,2021-07-27 18:00:00,24.11,89585.0,Sweden,Stationery,458.09
319678,SKU_1533,Blue Pen,4,2021-07-27 19:00:00,64.92,38980.0,Portugal,Stationery,259.68
228501,SKU_1586,Blue Pen,6,2021-07-27 20:00:00,66.75,21012.0,Italy,Accessories,400.5
216361,SKU_1796,Headphones,41,2021-07-27 21:00:00,61.14,42406.0,Italy,Stationery,2506.7400000000002
284811,SKU_1390,USB Cable,12,2021-07-27 22:00:00,21.37,22171.0,Sweden,Apparel,256.44
307892,SKU_1243,USB Cable,34,2021-07-27 23:00:00,42.34,90901.0,Germany,Furniture,1439.5600000000002
711561,SKU_1767,Wireless Mouse,27,2021-07-28 00:00:00,52.98,59480.0,Norway,Electronics,1430.4599999999998
385385,SKU_1145,Headphones,9,2021-07-28 01:00:00,18.14,18496.0,United Kingdom,Apparel,163.26
520630,SKU_1414,Notebook,28,2021-07-28 02:00:00,95.5,26394.0,Italy,Stationery,2674.0
150818,SKU_1426,T-shirt,42,2021-07-28 03:00:00,54.83,88987.0,Netherlands,Stationery,2302.86
251967,SKU_1211,USB Cable,24,2021-07-28 04:00:00,7.42,52332.0,Netherlands,Furniture,178.07999999999998
454451,SKU_1248,Wireless Mouse,44,2021-07-28 05:00:00,77.91,27058.0,Netherlands,Apparel,3428.04
293481,SKU_1034,Notebook,22,2021-07-28 06:00:00,99.83,11718.0,Australia,Stationery,2196.2599999999998
429064,SKU_1252,Wireless Mouse,34,2021-07-28 08:00:00,3.96,41288.0,Germany,Apparel,134.64
546771,SKU_1861,Wall Clock,27,2021-07-28 09:00:00,55.22,45748.0,Netherlands,Furniture,1490.94
218642,SKU_1771,USB Cable,28,2021-07-28 10:00:00,6.7,73811.0,Netherlands,Accessories,187.6
427597,SKU_1818,Wall Clock,12,2021-07-28 11:00:00,9.44,69849.0,Italy,Electronics,113.28
909121,SKU_1861,Blue Pen,39,2021-07-28 12:00:00,54.07,92571.0,Spain,Stationery,2108.73
295428,SKU_1285,Headphones,18,2021-07-28 13:00:00,95.74,11920.0,Norway,Accessories,1723.32
848371,SKU_1861,Desk Lamp,34,2021-07-28 14:00:00,8.86,35139.0,Sweden,Accessories,301.24
917276,SKU_1209,Office Chair,28,2021-07-28 16:00:00,51.36,67140.0,Spain,Apparel,1438.08
195687,SKU_1109,Blue Pen,1,2021-07-28 17:00:00,61.92,43864.0,United States,Stationery,61.92
598758,SKU_1329,Blue Pen,19,2021-07-28 18:00:00,88.08,57153.0,Belgium,Apparel,1673.52
909797,SKU_1141,Wall Clock,18,2021-07-28 19:00:00,47.82,94623.0,Italy,Furniture,860.76
761386,SKU_1675,Wall Clock,16,2021-07-28 20:00:00,57.35,12556.0,France,Accessories,917.6
390667,SKU_1139,Blue Pen,49,2021-07-28 22:00:00,14.88,70739.0,Belgium,Accessories,729.12
614513,SKU_1331,Wall Clock,4,2021-07-28 23:00:00,25.83,23005.0,Sweden,Apparel,103.32
241554,SKU_1673,Wireless Mouse,30,2021-07-29 00:00:00,22.61,33930.0,France,Furniture,678.3
212105,SKU_1025,Desk Lamp,17,2021-07-29 01:00:00,33.15,27434.0,Italy,Stationery,563.55
935320,SKU_1645,Wall Clock,24,2021-07-29 02:00:00,23.91,46093.0,Netherlands,Apparel,573.84
731256,SKU_1626,Notebook,11,2021-07-29 04:00:00,66.98,88327.0,United Kingdom,Electronics,736.7800000000001
936542,SKU_1692,Blue Pen,39,2021-07-29 05:00:00,30.45,92324.0,Germany,Accessories,1187.55
846004,SKU_1910,Wireless Mouse,32,2021-07-29 06:00:00,49.38,45956.0,Germany,Stationery,1580.16
493709,SKU_1361,Blue Pen,9,2021-07-29 07:00:00,90.5,85899.0,Belgium,Electronics,814.5
549410,SKU_1870,USB Cable,11,2021-07-29 08:00:00,91.42,48643.0,Belgium,Stationery,1005.62
139767,SKU_1359,Desk Lamp,10,2021-07-29 10:00:00,42.21,72636.0,Portugal,Stationery,422.1
653838,SKU_1942,USB Cable,15,2021-07-29 11:00:00,70.51,57365.0,United Kingdom,Electronics,1057.65
624261,SKU_1214,Backpack,31,2021-07-29 12:00:00,30.39,25763.0,Netherlands,Accessories,942.09
244905,SKU_1995,White Mug,19,2021-07-29 13:00:00,74.28,13535.0,Netherlands,Electronics,1411.32
195494,SKU_1956,Notebook,19,2021-07-29 16:00:00,22.12,73086.0,Germany,Stationery,420.28000000000003
751712,SKU_1996,Wall Clock,11,2021-07-29 17:00:00,52.04,30202.0,Portugal,Accessories,572.4399999999999
182681,SKU_1217,Wall Clock,44,2021-07-29 18:00:00,85.42,11775.0,France,Electronics,3758.48
804537,SKU_1367,White Mug,4,2021-07-29 20:00:00,34.54,92424.0,Italy,Furniture,138.16
352411,SKU_1051,Blue Pen,18,2021-07-29 21:00:00,93.0,54701.0,Sweden,Stationery,1674.0
653188,SKU_1443,Notebook,1,2021-07-29 23:00:00,6.11,41692.0,Germany,Apparel,6.11
114126,SKU_1686,White Mug,19,2021-07-30 00:00:00,99.27,24729.0,Sweden,Apparel,1886.1299999999999
735486,SKU_1824,Wall Clock,34,2021-07-30 01:00:00,66.7,25835.0,Germany,Accessories,2267.8
826050,SKU_1032,Desk Lamp,31,2021-07-30 02:00:00,78.17,88686.0,Netherlands,Stationery,2423.27
843104,SKU_1871,Wall Clock,18,2021-07-30 03:00:00,22.65,97202.0,Netherlands,Apparel,407.7
441447,SKU_1415,Wireless Mouse,16,2021-07-30 04:00:00,99.26,38867.0,United States,Accessories,1588.16
316651,SKU_1643,White Mug,27,2021-07-30 05:00:00,55.3,54747.0,Belgium,Furniture,1493.1
429205,SKU_1424,White Mug,17,2021-07-30 06:00:00,67.81,79308.0,Spain,Accessories,1152.77
592280,SKU_1786,T-shirt,19,2021-07-30 07:00:00,48.94,25240.0,Norway,Apparel,929.8599999999999
116978,SKU_1006,T-shirt,23,2021-07-30 08:00:00,85.06,47180.0,Germany,Accessories,1956.38
680632,SKU_1494,Backpack,42,2021-07-30 09:00:00,26.11,98070.0,Spain,Accessories,1096.62
408792,SKU_1738,Wall Clock,43,2021-07-30 10:00:00,12.05,72531.0,United Kingdom,Apparel,518.15
363199,SKU_1766,Headphones,4,2021-07-30 11:00:00,62.74,50763.0,Italy,Accessories,250.96
175582,SKU_1793,Headphones,15,2021-07-30 12:00:00,3.81,78249.0,Italy,Furniture,57.15
332459,SKU_1747,Office Chair,7,2021-07-30 13:00:00,4.93,23443.0,Norway,Accessories,34.51
705502,SKU_1854,Backpack,46,2021-07-30 14:00:00,21.99,55240.0,France,Furniture,1011.54
538092,SKU_1353,USB Cable,25,2021-07-30 15:00:00,1.62,45139.0,Belgium,Furniture,40.5
611579,SKU_1946,USB Cable,46,2021-07-30 16:00:00,8.18,48139.0,United Kingdom,Electronics,376.28
847520,SKU_1695,Notebook,25,2021-07-30 17:00:00,41.4,93649.0,Australia,Stationery,1035.0
994386,SKU_1198,T-shirt,31,2021-07-30 18:00:00,39.99,77377.0,Italy,Accessories,1239.69
663013,SKU_1714,Backpack,14,2021-07-30 19:00:00,57.57,80522.0,United States,Furniture,805.98
498471,SKU_1434,Desk Lamp,12,2021-07-30 20:00:00,26.56,15162.0,Netherlands,Furniture,318.71999999999997
939812,SKU_1908,Backpack,1,2021-07-30 22:00:00,72.92,20443.0,Spain,Stationery,72.92
870008,SKU_1287,Backpack,29,2021-07-30 23:00:00,24.55,16069.0,United States,Apparel,711.95
677621,SKU_1801,Wireless Mouse,5,2021-07-31 00:00:00,3.25,92375.0,Germany,Electronics,16.25
404603,SKU_1657,Office Chair,19,2021-07-31 01:00:00,20.92,53987.0,Germany,Stationery,397.48
886198,SKU_1718,T-shirt,22,2021-07-31 02:00:00,40.79,36723.0,Germany,Accessories,897.38
398307,SKU_1566,Wall Clock,38,2021-07-31 03:00:00,86.23,64626.0,Germany,Electronics,3276.7400000000002
265043,SKU_1810,White Mug,45,2021-07-31 04:00:00,73.72,90236.0,Sweden,Furniture,3317.4
589987,SKU_1407,Wall Clock,14,2021-07-31 05:00:00,64.01,31490.0,Belgium,Electronics,896.1400000000001
820509,SKU_1916,Blue Pen,16,2021-07-31 06:00:00,34.9,35255.0,Belgium,Furniture,558.4
446874,SKU_1913,White Mug,6,2021-07-31 07:00:00,69.58,83344.0,Portugal,Electronics,417.48
430724,SKU_1761,Office Chair,1,2021-07-31 09:00:00,69.84,28568.0,Germany,Electronics,69.84
992008,SKU_1786,Wireless Mouse,2,2021-07-31 11:00:00,80.16,79191.0,Portugal,Apparel,160.32
448737,SKU_1716,Wireless Mouse,29,2021-07-31 12:00:00,46.23,69714.0,Belgium,Apparel,1340.6699999999998
824410,SKU_1824,Wireless Mouse,5,2021-07-31 13:00:00,96.29,40139.0,United Kingdom,Accessories,481.45000000000005
306598,SKU_1703,White Mug,35,2021-07-31 14:00:00,20.93,32536.0,United States,Electronics,732.55
597712,SKU_1335,White Mug,32,2021-07-31 15:00:00,63.75,86082.0,United States,Furniture,2040.0
995503,SKU_1001,Notebook,15,2021-07-31 16:00:00,33.57,39009.0,Italy,Electronics,503.55
739120,SKU_1184,Desk Lamp,10,2021-07-31 17:00:00,11.03,67221.0,Australia,Apparel,110.3
500723,SKU_1673,Blue Pen,18,2021-07-31 18:00:00,97.63,32534.0,United States,Accessories,1757.34
563609,SKU_1560,USB Cable,31,2021-07-31 19:00:00,50.07,88930.0,France,Apparel,1552.17
767478,SKU_1601,White Mug,18,2021-07-31 20:00:00,42.37,39699.0,France,Furniture,762.66
281601,SKU_1437,Office Chair,44,2021-07-31 21:00:00,15.57,63485.0,Spain,Apparel,685.08
168682,SKU_1762,USB Cable,6,2021-07-31 22:00:00,78.5,41591.0,United Kingdom,Electronics,471.0
547392,SKU_1211,USB Cable,5,2021-08-01 00:00:00,44.22,87786.0,France,Accessories,221.1
346553,SKU_1476,USB Cable,20,2021-08-01 01:00:00,47.53,81241.0,United States,Furniture,950.6
453857,SKU_1465,USB Cable,26,2021-08-01 02:00:00,17.92,55285.0,Germany,Furniture,465.9200000000001
466204,SKU_1988,T-shirt,17,2021-08-01 03:00:00,78.35,64030.0,United Kingdom,Apparel,1331.9499999999998
759774,SKU_1233,Office Chair,42,2021-08-01 04:00:00,81.77,45810.0,Australia,Accessories,3434.3399999999997
220360,SKU_1602,Blue Pen,14,2021-08-01 06:00:00,50.63,19943.0,Sweden,Accessories,708.82
972405,SKU_1674,Wall Clock,18,2021-08-01 07:00:00,40.25,65615.0,Netherlands,Stationery,724.5
759297,SKU_1796,Notebook,27,2021-08-01 08:00:00,36.56,97166.0,Sweden,Stationery,987.1200000000001
923163,SKU_1517,T-shirt,31,2021-08-01 09:00:00,94.29,65236.0,Italy,Furniture,2922.9900000000002
794025,SKU_1243,Blue Pen,15,2021-08-01 10:00:00,76.13,63611.0,Belgium,Apparel,1141.9499999999998
567726,SKU_1420,Blue Pen,43,2021-08-01 11:00:00,52.0,98872.0,Norway,Apparel,2236.0
605897,SKU_1378,Wireless Mouse,33,2021-08-01 12:00:00,72.7,54507.0,Spain,Accessories,2399.1
214360,SKU_1472,USB Cable,16,2021-08-01 13:00:00,44.67,75703.0,Australia,Electronics,714.72
363894,SKU_1340,USB Cable,11,2021-08-01 14:00:00,77.29,49550.0,Italy,Accessories,850.19
689306,SKU_1953,Wall Clock,2,2021-08-01 15:00:00,93.0,66937.0,Germany,Accessories,186.0
497243,SKU_1959,Desk Lamp,13,2021-08-01 16:00:00,22.32,74795.0,Norway,Apparel,290.16
865192,SKU_1670,USB Cable,3,2021-08-01 17:00:00,37.51,33221.0,Belgium,Electronics,112.53
236817,SKU_1122,Desk Lamp,20,2021-08-01 18:00:00,65.25,51984.0,France,Accessories,1305.0
292803,SKU_1871,Office Chair,2,2021-08-01 19:00:00,52.55,18529.0,Netherlands,Electronics,105.1
711272,SKU_1433,Headphones,23,2021-08-01 20:00:00,49.09,58374.0,Spain,Furniture,1129.0700000000002
994415,SKU_1975,USB Cable,24,2021-08-01 21:00:00,83.98,71333.0,Australia,Apparel,2015.52
914883,SKU_1187,Office Chair,27,2021-08-01 22:00:00,75.23,67294.0,Germany,Accessories,2031.21
957906,SKU_1069,Blue Pen,1,2021-08-02 00:00:00,25.33,31306.0,Norway,Furniture,25.33
112150,SKU_1410,Wall Clock,13,2021-08-02 02:00:00,44.39,87343.0,France,Furniture,577.07
899838,SKU_1869,Headphones,37,2021-08-02 03:00:00,92.17,98564.0,Germany,Apparel,3410.29
250853,SKU_1836,Backpack,21,2021-08-02 04:00:00,1.29,33997.0,Spain,Furniture,27.09
288489,SKU_1590,Headphones,44,2021-08-02 05:00:00,57.24,43697.0,Australia,Accessories,2518.56
989589,SKU_1805,Office Chair,40,2021-08-02 06:00:00,61.97,72231.0,Sweden,Accessories,2478.8
980847,SKU_1591,USB Cable,20,2021-08-02 09:00:00,12.46,77615.0,Norway,Electronics,249.20000000000002
607763,SKU_1145,Desk Lamp,40,2021-08-02 10:00:00,40.58,46321.0,Belgium,Furniture,1623.1999999999998
117669,SKU_1736,Wall Clock,45,2021-08-02 12:00:00,68.58,29798.0,Australia,Apparel,3086.1
434154,SKU_1226,Headphones,20,2021-08-02 13:00:00,48.49,89140.0,Italy,Electronics,969.8000000000001
606199,SKU_1381,Headphones,49,2021-08-02 14:00:00,82.98,65424.0,United States,Stationery,4066.02
592290,SKU_1535,White Mug,39,2021-08-02 16:00:00,60.53,61950.0,Norway,Apparel,2360.67
232915,SKU_1098,Backpack,1,2021-08-02 17:00:00,18.33,79135.0,Italy,Stationery,18.33
296681,SKU_1390,Wall Clock,48,2021-08-02 18:00:00,47.39,25211.0,United Kingdom,Furniture,2274.7200000000003
675100,SKU_1269,White Mug,42,2021-08-02 19:00:00,5.84,67494.0,Portugal,Electronics,245.28
448413,SKU_1093,Office Chair,49,2021-08-02 21:00:00,21.34,19956.0,Portugal,Apparel,1045.66
877150,SKU_1791,Wall Clock,2,2021-08-02 22:00:00,38.03,51579.0,Norway,Apparel,76.06
125395,SKU_1780,Notebook,23,2021-08-03 00:00:00,23.53,58902.0,Belgium,Stationery,541.19
329707,SKU_1284,Wall Clock,35,2021-08-03 02:00:00,35.43,84918.0,Netherlands,Stationery,1240.05
871469,SKU_1021,USB Cable,1,2021-08-03 03:00:00,11.01,97366.0,Australia,Stationery,11.01
319882,SKU_1972,Headphones,47,2021-08-03 06:00:00,42.16,18426.0,Belgium,Electronics,1981.5199999999998
727523,SKU_1035,Desk Lamp,49,2021-08-03 07:00:00,35.33,18523.0,Netherlands,Furniture,1731.1699999999998
669798,SKU_1805,T-shirt,2,2021-08-03 08:00:00,7.42,51449.0,France,Stationery,14.84
712233,SKU_1273,USB Cable,16,2021-08-03 09:00:00,40.19,42503.0,Norway,Apparel,643.04
342802,SKU_1050,Desk Lamp,24,2021-08-03 10:00:00,56.33,48079.0,Australia,Furniture,1351.92
874456,SKU_1142,White Mug,32,2021-08-03 11:00:00,33.63,18108.0,Australia,Furniture,1076.16
957081,SKU_1895,Wall Clock,29,2021-08-03 12:00:00,56.81,69444.0,Germany,Furniture,1647.49
993155,SKU_1482,Headphones,5,2021-08-03 13:00:00,99.89,15228.0,Portugal,Apparel,499.45
